,PMI1,SpherocityIndex,GETAWAY_1,GETAWAY_5,GETAWAY_8,GETAWAY_9,GETAWAY_12,GETAWAY_14,GETAWAY_22,GETAWAY_29,GETAWAY_35,GETAWAY_36,GETAWAY_40,GETAWAY_48,GETAWAY_52,GETAWAY_85,GETAWAY_101,GETAWAY_129,GETAWAY_145,GETAWAY_148,GETAWAY_177,GETAWAY_182,GETAWAY_184,GETAWAY_203,GETAWAY_210,GETAWAY_230,GETAWAY_257,GETAWAY_258,WHIM_21,WHIM_53,WHIM_85,WHIM_100,WHIM_104,WHIM_106,MORSE_19,MORSE_20,MORSE_36,MORSE_43,MORSE_45,MORSE_54,MORSE_59,MORSE_65,MORSE_71,MORSE_72,MORSE_136,MORSE_204,MORSE_205,MORSE_207,MORSE_213,RDF_3,RDF_5,RDF_14,RDF_20,RDF_23,RDF_24,RDF_31,RDF_44,RDF_55,RDF_59,RDF_81,RDF_82,RDF_180,RDF_188,RDF_190,RDF_196,RDF_198,RDF_205,AUTOCORR3D_6,AUTOCORR3D_16,AUTOCORR3D_25,AUTOCORR3D_48,AUTOCORR3D_61,AUTOCORR3D_66,AUTOCORR3D_67,TPSA,Ipc,HallKierAlpha,PEOE_VSA4,PEOE_VSA12,PEOE_VSA14,PetitjeanNumber,GGI5,JGI4,JGI7,min_charge,max_abs_charge,min_abs_charge,aromaticHeterocycles,HDonors,heteroatoms,satureatedRings,PMI1_is_imputed,SpherocityIndex_is_imputed,GETAWAY_1_is_imputed,GETAWAY_5_is_imputed,GETAWAY_8_is_imputed,GETAWAY_9_is_imputed,GETAWAY_12_is_imputed,GETAWAY_14_is_imputed,GETAWAY_22_is_imputed,GETAWAY_29_is_imputed,GETAWAY_35_is_imputed,GETAWAY_36_is_imputed,GETAWAY_40_is_imputed,GETAWAY_48_is_imputed,GETAWAY_52_is_imputed,GETAWAY_85_is_imputed,GETAWAY_101_is_imputed,GETAWAY_129_is_imputed,GETAWAY_145_is_imputed,GETAWAY_148_is_imputed,GETAWAY_177_is_imputed,GETAWAY_182_is_imputed,GETAWAY_184_is_imputed,GETAWAY_203_is_imputed,GETAWAY_210_is_imputed,GETAWAY_230_is_imputed,GETAWAY_257_is_imputed,GETAWAY_258_is_imputed,WHIM_21_is_imputed,WHIM_53_is_imputed,WHIM_85_is_imputed,WHIM_100_is_imputed,WHIM_104_is_imputed,WHIM_106_is_imputed,MORSE_19_is_imputed,MORSE_20_is_imputed,MORSE_36_is_imputed,MORSE_43_is_imputed,MORSE_45_is_imputed,MORSE_54_is_imputed,MORSE_59_is_imputed,MORSE_65_is_imputed,MORSE_71_is_imputed,MORSE_72_is_imputed,MORSE_136_is_imputed,MORSE_204_is_imputed,MORSE_205_is_imputed,MORSE_207_is_imputed,MORSE_213_is_imputed,RDF_3_is_imputed,RDF_5_is_imputed,RDF_14_is_imputed,RDF_20_is_imputed,RDF_23_is_imputed,RDF_24_is_imputed,RDF_31_is_imputed,RDF_44_is_imputed,RDF_55_is_imputed,RDF_59_is_imputed,RDF_81_is_imputed,RDF_82_is_imputed,RDF_180_is_imputed,RDF_188_is_imputed,RDF_190_is_imputed,RDF_196_is_imputed,RDF_198_is_imputed,RDF_205_is_imputed,AUTOCORR3D_6_is_imputed,AUTOCORR3D_16_is_imputed,AUTOCORR3D_25_is_imputed,AUTOCORR3D_48_is_imputed,AUTOCORR3D_61_is_imputed,AUTOCORR3D_66_is_imputed,AUTOCORR3D_67_is_imputed,TPSA_is_imputed,Ipc_is_imputed,HallKierAlpha_is_imputed,PEOE_VSA4_is_imputed,PEOE_VSA12_is_imputed,PEOE_VSA14_is_imputed,PetitjeanNumber_is_imputed,GGI5_is_imputed,JGI4_is_imputed,JGI7_is_imputed,min_charge_is_imputed,max_abs_charge_is_imputed,min_abs_charge_is_imputed,aromaticHeterocycles_is_imputed,HDonors_is_imputed,heteroatoms_is_imputed,satureatedRings_is_imputed
130,0.813939055,-0.920296313,-0.940960769,0.239247571,0.488433895,0.813884087,0.695722554,-0.572719149,0.036970434,0.766022435,0.757183495,0.696267371,0.761379113,0.959422584,0.519777721,0.283366769,0.336352538,1.080890351,-0.154490456,-0.385129932,-0.44439695,0.744791392,0.695489781,-0.223380507,-0.673297806,-0.518727171,0.255667486,0.427235726,1.244493686,0.284422759,0.577883105,0.438962609,0.24174625,1.432187189,0.919759075,0.16647841,-0.631336333,0.449789253,-1.606284474,-1.529807773,0.135659729,0.015696553,-0.803013177,-0.477565124,0.090824888,1.756737853,-1.143262997,1.815083376,0.610682854,0.022177866,0.586612586,1.720213657,-0.116978802,0.446710118,-0.267253723,0.708085696,3.008416262,-0.185557512,-0.380149423,0.861530668,-0.240406439,0.253254075,0.471425729,0.316181007,3.238097313,0.490858022,0.141392232,0.228386325,0.336273999,0.232691621,0.966372126,0.440494173,0.587388664,0.012062132,1.217987342,-0.045424036,-1.286135056,-0.705658395,-0.677158865,0.966845944,-0.683453534,1.061312993,0.288523903,-0.62852387,-0.674050172,1.489041027,1.649739305,-0.191692329,-0.13192624,0.991818556,-0.499087154,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
131,-0.11982822,-1.309850562,-0.102741224,0.2538362,-0.073313386,0.492424147,-1.156854423,-0.019442365,-1.410151163,1.217273805,0.617399719,0.708873857,1.104869745,0.616080827,-0.978644561,-0.095823326,-1.205182197,0.530342772,-1.855663495,0.631402363,-0.493284352,0.296746645,-0.050925972,-0.298851053,-0.216895686,-0.656857288,1.813975147,0.125709153,-1.094148475,1.866161573,2.025953832,1.449345008,1.076555222,0.078294952,1.079362908,1.15192827,-0.995098694,2.338013538,-1.266517993,0.598742768,1.680133942,0.920696125,-0.329911152,-0.383621677,0.274374494,1.083938066,-1.746932398,-1.38283281,0.478744293,-0.041336753,-1.278166043,-0.905558626,1.052133657,0.928366032,3.357820972,-0.365221115,-0.925366482,3.612893264,6.983706032,2.739622339,2.465517713,-1.00902133,1.938596107,0.992449019,0.184653101,-0.049365529,2.947500986,-1.317724951,-0.286561445,-0.659032422,-0.184301284,0.34382399,-0.624404978,-0.275031528,1.31033782,-0.047453247,-1.057452562,0.948454501,0.834230303,0.881151526,-0.315617985,0.936565045,0.922114348,-0.12290075,-0.47659526,0.019552239,0.877740062,2.087703724,-0.13192624,1.935079828,-0.499087154,-0.11982822,-1.309850562,-0.102741224,0.2538362,-0.073313386,0.492424147,-1.156854423,-0.019442365,-1.410151163,1.217273805,0.617399719,0.708873857,1.104869745,0.616080827,-0.978644561,-0.095823326,-1.205182197,0.530342772,-1.855663495,0.631402363,-0.493284352,0.296746645,-0.050925972,-0.298851053,-0.216895686,-0.656857288,1.813975147,0.125709153,-1.094148475,1.866161573,2.025953832,1.449345008,1.076555222,0.078294952,1.079362908,1.15192827,-0.995098694,2.338013538,-1.266517993,0.598742768,1.680133942,0.920696125,-0.329911152,-0.383621677,0.274374494,1.083938066,-1.746932398,-1.38283281,0.478744293,-0.041336753,-1.278166043,-0.905558626,1.052133657,0.928366032,3.357820972,-0.365221115,-0.925366482,3.612893264,6.983706032,2.739622339,2.465517713,-1.00902133,1.938596107,0.992449019,0.184653101,-0.049365529,2.947500986,-1.317724951,-0.286561445,-0.659032422,-0.184301284,0.34382399,-0.624404978,-0.275031528,1.31033782,-0.047453247,-1.057452562,0.948454501,0.834230303,0.881151526,-0.315617985,0.936565045,0.922114348,-0.12290075,-0.47659526,0.019552239,0.877740062,2.087703724,-0.13192624,1.935079828,-0.499087154
132,0.245079982,0.098693964,0.843635683,0.370545234,0.011313477,-0.480935001,0.064801544,-0.059680676,-0.103830586,-0.572789575,0.701269984,1.074461935,-0.597649036,-0.010429389,0.631362358,0.278505357,-0.422180427,-0.294944084,-0.455964159,-0.346330989,-0.395509548,0.00379431,0.901397575,-0.203255028,-0.399456534,-0.242466935,0.539953343,0.296093468,0.550610847,-1.091690009,0.370879888,-0.677775832,-0.72770933,-0.581293574,-0.578639259,0.054794093,-0.070892332,0.935153704,-0.675556633,-1.090365081,0.397588105,0.509212401,0.182290215,-0.727317214,-1.036357953,2.053499929,0.278649174,1.36142974,1.596913867,-0.301274266,-0.36986387,-0.353309347,-0.027034402,-0.077405822,-0.345991227,-0.360315504,0.340589105,-0.575694783,-0.380818135,-0.103394383,-0.235064921,-0.964747924,1.423715845,-0.382196958,0.766051555,0.95021325,-0.549096817,0.176849283,0.637311129,0.45018529,0.905810367,1.422300727,1.091890506,0.703111295,-1.053035235,-0.093955456,-0.816065485,2.602567396,-0.677158865,0.970698492,1.063765321,0.685398417,-0.729172434,0.139330547,1.446576951,-0.915500477,-0.031248834,0.948005698,-0.13192624,0.362977707,-0.499087154,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
133,-1.569112825,-0.888518146,1.411461826,-2.459648835,-2.474965398,-2.161865189,-1.743570775,2.39485633,-0.870413919,-1.618736457,0.477615942,-0.034908785,0.104266602,-2.498772225,-1.600330401,-1.948021098,0.287414927,-1.698038643,4.604487285,-1.044711955,0.117808174,1.968298202,-1.792562728,0.174097702,1.699993217,2.382005305,-1.424034571,-1.425190597,-1.642401582,0.711492239,-1.829108916,-0.491652758,-0.296840183,-0.708582587,-2.080792978,1.673121752,2.330070816,-1.421212423,1.206226959,0.619341644,-0.446905105,-1.932660922,2.338618869,1.250077776,0.603822506,-0.215243537,1.045430136,-0.754328752,-0.721157133,-2.881857467,-1.864490449,-1.892330771,-1.43781066,-0.97879678,-0.843612253,-2.072578151,-1.654280101,-0.665240575,-0.380818135,-1.158691299,-0.992670268,-0.690600807,-2.02597865,-2.064833041,-1.463620178,-1.346008172,-0.730549591,-1.523873121,-2.009739505,-1.398510897,-4.166236898,0.413305684,-1.56663636,-2.048202948,-1.633333672,-0.110276909,2.944491083,-0.705658395,-0.677158865,-1.302708035,-2.680275082,-2.321361281,0.358885782,-0.053840376,1.14977214,-1.79858745,-3.266199864,-0.191692329,1.785401787,-1.837965263,-0.499087154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
134,0.743438612,0.225375632,-0.048662543,0.735260964,1.261748334,1.214362112,0.675629528,-0.602897882,-0.252453885,0.057766975,-0.808394799,-0.76608494,-0.537911535,1.164719717,0.216905132,0.784092151,-0.373242816,0.036453488,-0.2406258,0.414128285,-0.566615455,-0.823365224,0.832761643,0.174097702,-0.734151422,-0.518727171,-0.179122648,-0.1573703,-0.503063094,-0.474811871,0.212808697,-0.518241769,-0.458416113,-1.275597285,1.74594362,0.072313201,-0.860250079,-2.013043915,-0.341598125,-0.081020147,-0.0946566,0.485018595,-1.63582914,-0.821260661,-0.66455234,-0.938894471,0.522533402,-0.398472809,-0.281751129,0.490401334,0.223135957,0.630899242,-0.265238801,-0.250563114,0.083794412,0.87916888,-0.438651505,-0.203763918,-0.377474576,-0.517872619,0.379654812,0.823201677,0.898908921,0.300843472,-0.468337518,-0.318355808,-0.227993772,-0.585898947,0.512744041,-0.158796983,1.375163995,-0.776945953,0.009931898,-0.180253813,0.617265241,-0.038120366,-0.727133404,-0.705658395,-0.677158865,-0.204100385,1.063765321,0.664792729,-0.007223904,0.097685906,-0.472030741,0.014449498,-0.079055152,0.948005698,-0.13192624,0.048557283,-0.499087154,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
135,0.439500798,0.457696818,1.168107765,0.871421503,0.327934672,-0.154087464,0.165266673,-0.311170124,0.20906057,-0.52497486,-0.724524533,-0.942575737,-0.284027155,0.000189428,0.503837058,0.672279687,0.091664485,0.100327697,-0.111422784,-0.819678088,-0.68883396,-0.995690127,0.197879279,0.103658526,0.574201322,-0.518727171,-0.509860443,-0.596076371,0.285050748,-1.044237844,-0.099282454,-1.714747241,-0.943143903,-0.812728144,0.579896796,-0.015282342,0.313261772,0.048972158,0.477326216,-0.036389248,-1.011405914,0.172956295,-0.392470097,-0.337795606,-0.506887934,-0.617358759,0.344878285,-1.060715932,-0.283697126,0.496595322,0.704767523,0.259084917,-0.166069335,-0.592012485,-0.836101907,-0.159798654,-0.058550286,-0.665240575,-0.380818135,-0.756125718,-0.8488944,1.648156364,-0.154851921,0.136402075,0.182448448,-0.097216037,-0.730549591,0.12531224,-0.421509124,-0.028300782,1.026933884,-1.000495753,-0.557632675,-0.148047794,0.538678536,-0.098897365,-0.917702149,-0.705658395,-0.677158865,-0.204100385,-0.952256434,-0.386654263,-0.879212012,-0.879909484,-0.47202908,0.014447641,-0.078944454,-0.191692329,1.785401787,-0.89470399,-0.499087154,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
136,0.791735016,0.060069579,0.816596342,0.696357953,-0.138972159,-0.238493147,0.165266673,-0.109978566,-0.22116477,-0.773013692,-0.249259694,-0.551774688,-0.791795914,-0.20864731,-0.22943342,0.536160166,-0.446649232,-0.612444339,-0.628234847,-0.664482318,-0.737721362,-0.202995574,0.034868942,-0.263631465,0.969749825,-0.518727171,-0.083121978,-0.747007359,-0.614427006,0.790579179,0.522361728,-0.810720884,-0.40455747,-0.338287275,0.185581445,-0.505817383,-0.199820764,0.503022773,-0.094759228,-1.340984741,-1.557842696,0.981558669,-0.21847803,0.280856361,0.081412087,-0.67968401,-0.217621667,-1.005092069,-0.292648709,0.333451988,-0.123874636,0.494340547,0.195190863,-0.289927096,-0.137155139,-0.282030128,0.116931985,-0.665240575,-0.380818135,-0.287835144,-0.055678931,0.43885438,-0.117300406,-0.532827934,0.007060439,1.07828089,-0.730407163,0.228386325,-0.141233175,0.10219542,1.390304434,-0.804134442,-0.441399407,0.480429674,0.212787906,-0.100601079,-1.044747979,-0.705658395,-0.677158865,-0.204100385,-0.952256434,-0.219581118,-0.105167133,-0.462050627,-0.47202908,0.014447641,-0.078944454,-0.191692329,-0.13192624,-0.580283566,-0.499087154,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
137,0.901960461,2.161101863,-0.751685388,1.085388065,0.654769454,0.684581765,-0.618361332,-0.401706325,-0.299387559,-0.444287529,-0.249259694,-0.576987659,-0.746992789,0.460338175,-0.78735661,1.027162725,-0.153023568,-0.318462622,-0.649768682,-0.385129932,-0.811052465,-0.116833122,0.50674097,0.164034962,0.726335361,-0.656857288,-0.091173647,-0.761765055,0.679107669,0.236970595,0.541983349,0.040127452,0.672615397,0.691596564,0.857795234,-1.659888663,-0.024188665,1.202886998,0.504914093,-1.632802154,0.655000473,1.126343479,-0.388560163,-1.041225805,-1.438755168,-0.881263171,0.362330551,-0.488519637,-0.019820004,1.171110072,1.205980322,1.235504237,-0.366879267,-0.56436924,-0.599404856,0.106535145,0.862731634,-0.665240575,-0.380818135,-0.713404473,-0.710014924,1.146648875,-0.247898047,0.315605573,0.978210024,1.223110678,-0.730335949,0.084082606,-0.712165664,-0.202295717,0.860389048,-1.112270653,-0.830904506,-0.017383371,-0.931825232,-0.083415644,-1.197202975,-0.705658395,-0.677158865,-0.204100385,1.063765321,0.003183076,-1.596419803,-0.812968211,-0.47202908,0.014447641,-0.078944454,-1.331390355,-0.13192624,-1.209124415,-0.499087154,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
138,0.028469729,2.293541352,-0.832803409,0.487254267,-0.433707096,-0.46477221,2.110271568,-0.331289279,2.368009549,-0.716233719,-0.277216449,-0.476135775,0.597100986,-0.403325626,2.783351805,0.599358515,2.489607405,-0.075794077,1.094472028,-0.105777545,1.193331018,0.245049174,0.20645877,0.234474139,-0.125615262,0.448183655,-0.243536001,-0.314338527,0.44781339,0.980387837,-0.803317919,-0.465063748,0.295604893,0.124581866,-0.608682334,0.652633674,0.123815912,0.377767431,0.401822553,0.869961305,-1.593970748,-2.610087502,-0.591876736,0.051726003,-0.276274326,-0.359712949,0.291179006,-0.268759785,-0.301989493,-0.192197094,0.564249928,-0.525462041,-1.248202594,-0.97879678,-0.843612253,-0.132000191,-0.807164273,-0.665240575,-0.380818135,-1.1521188,-0.992670268,0.610534661,0.042946607,0.735362711,-0.979757929,-1.06071399,-0.730549591,1.815727236,0.699594674,1.494154901,-0.093458646,-0.921951229,0.698675835,0.410496603,-0.102446899,-0.104106578,0.073255325,-0.705658395,0.834230303,-1.302708035,1.063765321,0.240426941,-0.40987917,-0.36676851,1.056901013,-1.694765472,-0.943614608,-0.191692329,-0.13192624,-0.580283566,-0.499087154,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
139,-0.583897001,-0.279852974,-2.45516382,0.589374672,0.65331037,0.601971948,-1.09255674,-0.391646747,-1.410151163,-0.758071594,-1.339573148,-1.131673018,-0.761927164,0.240882619,-0.16567077,0.161831482,-0.789212506,-0.602823119,-0.412896487,1.632415081,-0.468840651,-1.254177481,-0.351208171,-0.037219827,-1.281833966,-0.242466935,-0.420053364,-0.154687082,-0.22893654,0.18951843,0.033724801,0.811208756,0.591827432,-1.333455927,0.401516042,-0.416031951,0.054089311,-0.286085883,0.516530041,0.063171987,1.485945664,0.579525651,-0.410064801,1.607521135,2.072219359,0.732152441,0.038792392,-0.960182639,-1.187417888,0.751598641,-0.443293492,-0.572690644,0.349216529,2.330652603,2.726709592,-0.333334644,-0.559833601,0.390359411,-0.318627928,1.802630409,2.462401827,-0.057819769,-0.352895351,0.009430299,-0.52739072,-0.55034877,0.134164031,-1.513565713,-1.158531065,-1.529007098,-0.729357109,-1.051851788,-1.470187478,-0.853819708,0.328226004,-0.103694251,-0.269768416,-0.705658395,0.834230303,-0.255551737,-0.477898374,-0.357694917,0.101174804,-0.430481863,1.972343011,-2.271437367,-0.448015413,0.948005698,-0.13192624,-0.265863142,-0.499087154,-0.583897001,-0.279852974,-2.45516382,0.589374672,0.65331037,0.601971948,-1.09255674,-0.391646747,-1.410151163,-0.758071594,-1.339573148,-1.131673018,-0.761927164,0.240882619,-0.16567077,0.161831482,-0.789212506,-0.602823119,-0.412896487,1.632415081,-0.468840651,-1.254177481,-0.351208171,-0.037219827,-1.281833966,-0.242466935,-0.420053364,-0.154687082,-0.22893654,0.18951843,0.033724801,0.811208756,0.591827432,-1.333455927,0.401516042,-0.416031951,0.054089311,-0.286085883,0.516530041,0.063171987,1.485945664,0.579525651,-0.410064801,1.607521135,2.072219359,0.732152441,0.038792392,-0.960182639,-1.187417888,0.751598641,-0.443293492,-0.572690644,0.349216529,2.330652603,2.726709592,-0.333334644,-0.559833601,0.390359411,-0.318627928,1.802630409,2.462401827,-0.057819769,-0.352895351,0.009430299,-0.52739072,-0.55034877,0.134164031,-1.513565713,-1.158531065,-1.529007098,-0.729357109,-1.051851788,-1.470187478,-0.853819708,0.328226004,-0.103694251,-0.269768416,-0.705658395,0.834230303,-0.255551737,-0.477898374,-0.357694917,0.101174804,-0.430481863,1.972343011,-2.271437367,-0.448015413,0.948005698,-0.13192624,-0.265863142,-0.499087154
140,0.137060259,1.663292397,-0.859842749,0.988130537,0.435906877,-0.211555163,0.293862038,-0.341348857,0.459373495,-0.668419004,-0.808394799,-0.90475628,-0.83659904,0.05682312,-0.261314745,0.560467223,-0.128554763,-0.543225007,-0.520565667,0.49172617,-0.762165063,-0.513180399,-0.16245936,-0.459854884,0.239506434,-0.518727171,-0.706816657,-0.849305028,-0.220370085,-0.759524858,-0.096402664,-1.395679115,-0.485345435,-0.731726044,-0.043496997,-0.963504096,0.548095702,-0.416038301,0.348098793,-0.777948792,-1.119790069,0.067108391,-0.091405172,-0.369873856,-0.384521529,-0.185515175,0.077276876,-1.398106576,-0.585715778,0.25335008,0.316146811,0.412602526,-0.091609869,-0.303417,-0.688317668,-0.042677191,-0.070800935,-0.665240575,-0.380818135,-0.73640822,-0.477213751,0.966655246,-0.09419806,0.61055988,0.779633792,-0.302558388,-0.730549591,0.228386325,-0.577217985,-0.202295717,0.875529488,-1.10924971,-0.83214103,-0.139766246,0.223887724,-0.09864469,-0.790656319,-0.705658395,-0.677158865,-0.204100385,-0.952256434,-0.149410397,-0.581216739,-0.151780542,-0.47202908,0.014447641,-0.078944454,0.948005698,-0.13192624,-0.89470399,-0.499087154,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
